IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.56,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.58,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.63,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.65,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.58,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.61,,,,,,3.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.67,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.72,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.7,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.68,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.68,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.71,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.69,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.71,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.65,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.71,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.7,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.72,,,,,,3.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.78,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.81,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.81,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.82,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.77,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.81,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.79,,,,,,3.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.93,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.93,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.93,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.91,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.86,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.86,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.91,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.9,,,,,,3.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,30.23,,,,,,30.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,30.21,,,,,,30.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,30.68,,,,,,30.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,30.91,,,,,,30.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,31.14,,,,,,31.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,31.64,,,,,,31.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,32.56,,,,,,32.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,32.79,,,,,,32.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,33.28,,,,,,33.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,35.03,,,,,,35,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,35.31,,,,,,35.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,35.44,,,,,,35.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,35.75,,,,,,35.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,36.55,,,,,,36.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,36.88,,,,,,36.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,37.03,,,,,,37.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,37.59,,,,,,37.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,39.67,,,,,,39.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.95,,,,,,4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.99,,,,,,4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,3.97,,,,,,4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4,,,,,,4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.97,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.95,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.04,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.99,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,3.98,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.01,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.04,,,,,,4.0,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.12,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.11,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.06,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.09,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.12,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.06,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.05,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.05,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.08,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.07,,,,,,4.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.15,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.23,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.21,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.24,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.2,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.24,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.22,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.22,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.16,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SEN,Senegal,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.18,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.22,,,,,,4.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.25,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.3,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.3,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.25,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.34,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.29,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.28,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.29,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.3,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.32,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,4.34,,,,,,4.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,4.37,,,,,,4.4,,,EN,2021-07-16T07:00:00.000Z
